,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
616,16.1,100,130.0,8.0,21.5,122.0,6.9,0.0,2026-01-26 16:00:00
617,14.4,98,59.0,0.0,0.0,59.0,6.2,0.0,2026-01-26 17:00:00
618,12.4,63,30.0,5.0,47.9,25.0,5.8,0.0,2026-01-26 18:00:00
619,10.5,76,0.0,0.0,0.0,0.0,6.2,0.0,2026-01-26 19:00:00
620,9.4,100,0.0,0.0,0.0,0.0,5.7,0.0,2026-01-26 20:00:00
621,9.5,100,0.0,0.0,0.0,0.0,6.0,0.0,2026-01-26 21:00:00
622,10.1,100,0.0,0.0,0.0,0.0,3.4,0.0,2026-01-26 22:00:00
623,9.7,100,0.0,0.0,0.0,0.0,1.2,0.0,2026-01-26 23:00:00
624,9.8,100,0.0,0.0,0.0,0.0,3.5,0.0,2026-01-27 00:00:00
625,10.4,99,0.0,0.0,0.0,0.0,6.9,0.2,2026-01-27 01:00:00
626,10.3,89,0.0,0.0,0.0,0.0,2.5,0.1,2026-01-27 02:00:00
627,9.9,100,0.0,0.0,0.0,0.0,9.5,0.0,2026-01-27 03:00:00
628,9.7,95,0.0,0.0,0.0,0.0,7.3,0.0,2026-01-27 04:00:00
629,7.5,24,0.0,0.0,0.0,0.0,6.4,0.0,2026-01-27 05:00:00
630,6.4,12,0.0,0.0,0.0,0.0,4.5,0.0,2026-01-27 06:00:00
631,6.0,91,0.0,0.0,0.0,0.0,1.6,0.0,2026-01-27 07:00:00
632,5.8,45,0.0,0.0,0.0,0.0,1.5,0.0,2026-01-27 08:00:00
633,7.2,77,26.0,10.0,120.7,16.0,3.5,0.0,2026-01-27 09:00:00
634,10.7,46,141.0,62.0,298.4,79.0,4.3,0.0,2026-01-27 10:00:00
635,13.6,100,263.0,141.0,409.2,122.0,8.0,0.0,2026-01-27 11:00:00
636,15.1,100,251.0,71.0,160.0,180.0,8.3,0.0,2026-01-27 12:00:00
637,16.1,100,334.0,127.0,254.7,207.0,8.5,0.0,2026-01-27 13:00:00
638,16.0,100,249.0,56.0,110.8,193.0,8.6,0.0,2026-01-27 14:00:00
639,16.6,100,135.0,2.0,4.3,133.0,11.6,0.0,2026-01-27 15:00:00
640,15.2,100,179.0,16.0,42.5,163.0,10.1,0.0,2026-01-27 16:00:00
641,14.1,100,122.0,15.0,60.1,107.0,11.3,0.0,2026-01-27 17:00:00
642,12.6,100,35.0,0.0,0.0,35.0,10.2,0.0,2026-01-27 18:00:00
643,10.8,100,0.0,0.0,0.0,0.0,7.6,0.0,2026-01-27 19:00:00
644,9.8,99,0.0,0.0,0.0,0.0,2.6,0.0,2026-01-27 20:00:00
645,10.4,99,0.0,0.0,0.0,0.0,1.4,0.0,2026-01-27 21:00:00
646,10.4,100,0.0,0.0,0.0,0.0,2.7,0.0,2026-01-27 22:00:00
647,9.6,100,0.0,0.0,0.0,0.0,2.1,0.0,2026-01-27 23:00:00
648,8.5,95,0.0,0.0,0.0,0.0,1.8,0.0,2026-01-28 00:00:00
649,8.0,2,0.0,0.0,0.0,0.0,2.7,0.0,2026-01-28 01:00:00
650,7.1,15,0.0,0.0,0.0,0.0,1.8,0.0,2026-01-28 02:00:00
651,7.4,37,0.0,0.0,0.0,0.0,1.9,0.0,2026-01-28 03:00:00
652,7.8,9,0.0,0.0,0.0,0.0,1.8,0.0,2026-01-28 04:00:00
653,7.3,2,0.0,0.0,0.0,0.0,0.4,0.0,2026-01-28 05:00:00
654,6.5,66,0.0,0.0,0.0,0.0,0.4,0.0,2026-01-28 06:00:00
655,6.1,100,0.0,0.0,0.0,0.0,0.4,0.0,2026-01-28 07:00:00
656,5.8,98,0.0,0.0,0.0,0.0,1.0,0.0,2026-01-28 08:00:00
657,7.9,100,21.0,3.0,35.6,18.0,1.4,0.0,2026-01-28 09:00:00
658,9.2,100,113.0,24.0,113.9,89.0,2.3,0.0,2026-01-28 10:00:00
659,10.9,85,233.0,91.0,261.6,142.0,4.9,0.0,2026-01-28 11:00:00
660,12.5,33,304.0,146.0,326.3,158.0,2.9,0.0,2026-01-28 12:00:00
661,14.0,38,420.0,262.0,521.4,158.0,1.3,0.0,2026-01-28 13:00:00
662,14.8,17,431.0,300.0,588.7,131.0,2.7,0.0,2026-01-28 14:00:00
663,14.8,30,399.0,297.0,634.6,102.0,5.6,0.0,2026-01-28 15:00:00
664,14.9,24,285.0,191.0,501.8,94.0,4.3,0.0,2026-01-28 16:00:00
665,14.5,13,170.0,97.0,382.7,73.0,0.3,0.0,2026-01-28 17:00:00
666,12.7,23,53.0,26.0,239.5,27.0,2.1,0.0,2026-01-28 18:00:00
667,10.4,8,0.0,0.0,0.0,0.0,4.6,0.0,2026-01-28 19:00:00
668,8.1,2,0.0,0.0,0.0,0.0,4.2,0.0,2026-01-28 20:00:00
669,7.8,17,0.0,0.0,0.0,0.0,1.4,0.0,2026-01-28 21:00:00
670,7.5,7,0.0,0.0,0.0,0.0,3.2,0.0,2026-01-28 22:00:00
671,6.8,5,0.0,0.0,0.0,0.0,4.6,0.0,2026-01-28 23:00:00
672,6.3,36,0.0,0.0,0.0,0.0,4.4,0.0,2026-01-29 00:00:00
673,5.9,99,0.0,0.0,0.0,0.0,2.7,0.0,2026-01-29 01:00:00
674,5.5,100,0.0,0.0,0.0,0.0,1.7,0.0,2026-01-29 02:00:00
675,5.9,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-01-29 03:00:00
676,6.4,99,0.0,0.0,0.0,0.0,3.2,0.0,2026-01-29 04:00:00
677,6.5,77,0.0,0.0,0.0,0.0,3.8,0.0,2026-01-29 05:00:00
678,6.3,99,0.0,0.0,0.0,0.0,3.7,0.0,2026-01-29 06:00:00
679,6.4,100,0.0,0.0,0.0,0.0,3.0,0.0,2026-01-29 07:00:00
680,6.2,83,0.0,0.0,0.0,0.0,2.8,0.0,2026-01-29 08:00:00
681,7.2,100,22.0,6.0,69.9,16.0,2.5,0.0,2026-01-29 09:00:00
682,10.2,98,85.0,10.0,46.8,75.0,4.8,0.0,2026-01-29 10:00:00
683,13.6,97,282.0,166.0,472.5,116.0,3.6,0.0,2026-01-29 11:00:00
684,15.5,88,360.0,193.0,427.9,167.0,6.4,0.0,2026-01-29 12:00:00
685,16.6,98,452.0,313.0,618.0,139.0,8.1,0.0,2026-01-29 13:00:00
686,17.0,99,403.0,212.0,412.7,191.0,6.9,0.0,2026-01-29 14:00:00
687,16.2,100,183.0,11.0,23.3,172.0,11.5,0.0,2026-01-29 15:00:00
688,14.5,100,123.0,24.0,62.4,99.0,8.3,0.0,2026-01-29 16:00:00
689,13.6,100,97.0,7.0,27.2,90.0,9.9,0.1,2026-01-29 17:00:00
690,12.0,91,14.0,0.0,0.0,14.0,11.6,0.4,2026-01-29 18:00:00
691,10.9,100,0.0,0.0,0.0,0.0,9.3,0.1,2026-01-29 19:00:00
692,10.9,100,0.0,0.0,0.0,0.0,7.9,0.0,2026-01-29 20:00:00
693,10.8,100,0.0,0.0,0.0,0.0,5.1,0.0,2026-01-29 21:00:00
694,10.9,100,0.0,0.0,0.0,0.0,6.3,0.0,2026-01-29 22:00:00
695,10.6,100,0.0,0.0,0.0,0.0,8.1,1.5,2026-01-29 23:00:00
696,10.6,100,0.0,0.0,0.0,0.0,6.8,0.3,2026-01-30 00:00:00
697,10.2,95,0.0,0.0,0.0,0.0,3.7,0.0,2026-01-30 01:00:00
698,9.5,99,0.0,0.0,0.0,0.0,5.3,0.0,2026-01-30 02:00:00
699,12.0,100,0.0,0.0,0.0,0.0,8.9,0.0,2026-01-30 03:00:00
700,12.2,98,0.0,0.0,0.0,0.0,8.3,0.0,2026-01-30 04:00:00
701,11.4,100,0.0,0.0,0.0,0.0,6.7,0.0,2026-01-30 05:00:00
702,11.7,88,0.0,0.0,0.0,0.0,8.2,0.1,2026-01-30 06:00:00
703,10.3,83,0.0,0.0,0.0,0.0,6.2,0.0,2026-01-30 07:00:00
704,9.8,90,0.0,0.0,0.0,0.0,5.6,0.2,2026-01-30 08:00:00
705,11.5,92,22.0,5.0,57.2,17.0,4.6,0.0,2026-01-30 09:00:00
706,13.4,100,142.0,71.0,327.1,71.0,4.4,0.0,2026-01-30 10:00:00
707,14.9,100,181.0,43.0,121.2,138.0,3.0,0.0,2026-01-30 11:00:00
708,14.4,100,201.0,19.0,41.8,182.0,6.5,0.1,2026-01-30 12:00:00
709,14.5,100,212.0,21.0,41.1,191.0,6.6,0.3,2026-01-30 13:00:00
710,14.4,100,215.0,18.0,34.8,197.0,11.1,0.0,2026-01-30 14:00:00
711,14.5,79,335.0,133.0,279.2,202.0,10.3,0.0,2026-01-30 15:00:00
712,15.5,99,313.0,196.0,503.9,117.0,4.4,0.0,2026-01-30 16:00:00
713,11.5,100,70.0,0.0,0.0,70.0,8.3,1.7,2026-01-30 17:00:00
714,11.3,96,12.0,0.0,0.0,12.0,1.2,0.3,2026-01-30 18:00:00
715,10.8,95,0.0,0.0,0.0,0.0,2.8,0.3,2026-01-30 19:00:00
716,10.5,98,0.0,0.0,0.0,0.0,3.6,0.9,2026-01-30 20:00:00
717,10.5,45,0.0,0.0,0.0,0.0,2.9,0.4,2026-01-30 21:00:00
718,9.9,54,0.0,0.0,0.0,0.0,1.5,0.3,2026-01-30 22:00:00
719,9.2,80,0.0,0.0,0.0,0.0,3.3,1.4,2026-01-30 23:00:00
720,8.7,81,0.0,0.0,0.0,0.0,3.2,0.7,2026-01-31 00:00:00
721,8.5,93,0.0,0.0,0.0,0.0,3.0,0.9,2026-01-31 01:00:00
722,8.0,85,0.0,0.0,0.0,0.0,3.6,0.1,2026-01-31 02:00:00
723,8.3,100,0.0,0.0,0.0,0.0,3.4,0.1,2026-01-31 03:00:00
724,7.4,100,0.0,0.0,0.0,0.0,3.6,0.1,2026-01-31 04:00:00
725,7.4,78,0.0,0.0,0.0,0.0,3.5,0.0,2026-01-31 05:00:00
726,7.7,78,0.0,0.0,0.0,0.0,3.1,0.0,2026-01-31 06:00:00
727,7.5,70,0.0,0.0,0.0,0.0,4.3,0.0,2026-01-31 07:00:00
728,7.3,59,0.0,0.0,0.0,0.0,3.6,0.0,2026-01-31 08:00:00
729,7.4,96,24.0,7.0,78.5,17.0,4.0,0.0,2026-01-31 09:00:00
730,7.8,100,112.0,22.0,99.8,90.0,4.9,0.0,2026-01-31 10:00:00
731,8.7,100,133.0,5.0,13.9,128.0,5.8,0.0,2026-01-31 11:00:00
732,10.0,100,207.0,13.0,28.3,194.0,6.7,0.0,2026-01-31 12:00:00
733,11.3,100,315.0,72.0,139.9,243.0,7.8,0.0,2026-01-31 13:00:00
734,11.9,100,294.0,54.0,103.4,240.0,9.4,0.0,2026-01-31 14:00:00
735,11.7,100,242.0,24.0,49.9,218.0,10.3,0.0,2026-01-31 15:00:00
736,9.6,100,96.0,1.0,2.5,95.0,10.8,0.6,2026-01-31 16:00:00
737,8.4,100,45.0,2.0,7.5,43.0,10.1,0.1,2026-01-31 17:00:00
738,7.6,100,18.0,0.0,0.0,18.0,10.2,0.0,2026-01-31 18:00:00
739,7.0,100,0.0,0.0,0.0,0.0,8.7,0.0,2026-01-31 19:00:00
740,6.6,100,0.0,0.0,0.0,0.0,9.2,0.0,2026-01-31 20:00:00
741,7.4,100,0.0,0.0,0.0,0.0,7.5,0.1,2026-01-31 21:00:00
742,7.5,100,0.0,0.0,0.0,0.0,7.1,0.3,2026-01-31 22:00:00
743,7.4,100,0.0,0.0,0.0,0.0,8.0,0.1,2026-01-31 23:00:00
744,6.9,100,0.0,0.0,0.0,0.0,8.2,0.6,2026-02-01 00:00:00
745,6.7,100,0.0,0.0,0.0,0.0,4.5,0.7,2026-02-01 01:00:00
746,6.6,100,0.0,0.0,0.0,0.0,3.4,0.5,2026-02-01 02:00:00
747,6.9,100,0.0,0.0,0.0,0.0,3.1,0.3,2026-02-01 03:00:00
748,6.8,100,0.0,0.0,0.0,0.0,2.7,0.1,2026-02-01 04:00:00
749,6.6,100,0.0,0.0,0.0,0.0,3.2,0.0,2026-02-01 05:00:00
750,6.4,100,0.0,0.0,0.0,0.0,2.5,0.0,2026-02-01 06:00:00
751,6.3,98,0.0,0.0,0.0,0.0,4.3,0.0,2026-02-01 07:00:00
752,6.1,66,0.0,0.0,0.0,0.0,5.6,0.0,2026-02-01 08:00:00
753,6.4,77,22.0,7.0,77.1,15.0,6.7,0.0,2026-02-01 09:00:00
754,6.6,89,68.0,6.0,26.8,62.0,7.9,0.0,2026-02-01 10:00:00
755,6.8,100,94.0,11.0,30.4,83.0,8.0,0.0,2026-02-01 11:00:00
756,7.0,100,116.0,0.0,0.0,116.0,8.2,0.0,2026-02-01 12:00:00
757,7.4,99,179.0,3.0,5.8,176.0,8.8,0.0,2026-02-01 13:00:00
758,8.2,100,266.0,38.0,72.2,228.0,9.9,0.0,2026-02-01 14:00:00
759,7.8,100,149.0,0.0,0.0,149.0,7.7,0.0,2026-02-01 15:00:00
760,7.5,100,130.0,12.0,30.2,118.0,8.8,0.0,2026-02-01 16:00:00
761,7.0,100,133.0,14.0,51.9,119.0,8.2,0.0,2026-02-01 17:00:00
762,6.4,100,37.0,3.0,25.6,34.0,6.5,0.0,2026-02-01 18:00:00
763,5.5,100,0.0,0.0,0.0,0.0,8.0,0.0,2026-02-01 19:00:00
764,4.9,100,0.0,0.0,0.0,0.0,8.1,0.0,2026-02-01 20:00:00
765,4.5,100,0.0,0.0,0.0,0.0,16.1,0.0,2026-02-01 21:00:00
766,6.7,100,0.0,0.0,0.0,0.0,14.2,0.9,2026-02-01 22:00:00
767,7.0,100,0.0,0.0,0.0,0.0,4.0,1.6,2026-02-01 23:00:00
768,6.8,100,0.0,0.0,0.0,0.0,4.6,0.7,2026-02-02 00:00:00
769,7.0,100,0.0,0.0,0.0,0.0,4.1,1.0,2026-02-02 01:00:00
770,6.8,100,0.0,0.0,0.0,0.0,7.6,0.6,2026-02-02 02:00:00
771,7.4,100,0.0,0.0,0.0,0.0,7.9,0.1,2026-02-02 03:00:00
772,7.1,100,0.0,0.0,0.0,0.0,4.2,0.0,2026-02-02 04:00:00
773,6.8,100,0.0,0.0,0.0,0.0,3.2,0.0,2026-02-02 05:00:00
774,6.8,100,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-02 06:00:00
775,6.4,85,0.0,0.0,0.0,0.0,0.9,0.0,2026-02-02 07:00:00
776,5.5,2,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-02 08:00:00
777,6.3,16,36.0,16.0,172.8,20.0,1.5,0.0,2026-02-02 09:00:00
778,8.5,14,177.0,115.0,506.0,62.0,5.1,0.0,2026-02-02 10:00:00
779,10.1,100,326.0,239.0,653.2,87.0,7.1,0.0,2026-02-02 11:00:00
780,11.2,64,336.0,149.0,319.2,187.0,7.2,0.0,2026-02-02 12:00:00
781,11.8,66,379.0,190.0,363.4,189.0,9.9,0.0,2026-02-02 13:00:00
782,11.9,88,454.0,286.0,539.0,168.0,12.3,0.0,2026-02-02 14:00:00
783,10.7,100,317.0,167.0,341.3,150.0,8.6,0.1,2026-02-02 15:00:00
784,10.5,100,173.0,20.0,49.8,153.0,6.9,0.1,2026-02-02 16:00:00
785,9.5,100,37.0,0.0,0.0,37.0,6.8,0.3,2026-02-02 17:00:00
786,8.9,100,6.0,0.0,0.0,6.0,3.3,1.1,2026-02-02 18:00:00
787,8.8,100,0.0,0.0,0.0,0.0,1.8,0.8,2026-02-02 19:00:00
788,8.6,100,0.0,0.0,0.0,0.0,4.8,0.6,2026-02-02 20:00:00
789,7.9,100,0.0,0.0,0.0,0.0,11.0,0.6,2026-02-02 21:00:00
790,6.9,100,0.0,0.0,0.0,0.0,10.7,1.3,2026-02-02 22:00:00
791,6.4,100,0.0,0.0,0.0,0.0,8.6,1.1,2026-02-02 23:00:00
792,6.0,100,0.0,0.0,0.0,0.0,7.4,0.8,2026-02-03 00:00:00
793,5.6,100,0.0,0.0,0.0,0.0,6.9,0.6,2026-02-03 01:00:00
794,5.1,100,0.0,0.0,0.0,0.0,6.0,0.6,2026-02-03 02:00:00
795,5.2,100,0.0,0.0,0.0,0.0,5.2,0.6,2026-02-03 03:00:00
796,4.8,100,0.0,0.0,0.0,0.0,5.7,0.7,2026-02-03 04:00:00
797,4.5,100,0.0,0.0,0.0,0.0,5.7,0.8,2026-02-03 05:00:00
798,4.2,100,0.0,0.0,0.0,0.0,5.4,0.8,2026-02-03 06:00:00
799,4.0,100,0.0,0.0,0.0,0.0,5.2,0.6,2026-02-03 07:00:00
800,3.9,100,0.0,0.0,0.0,0.0,4.9,0.6,2026-02-03 08:00:00
801,4.4,100,3.0,0.0,0.0,3.0,4.8,0.6,2026-02-03 09:00:00
802,4.4,100,23.0,0.0,0.0,23.0,4.7,0.4,2026-02-03 10:00:00
803,4.7,100,52.0,1.0,2.7,51.0,3.7,0.3,2026-02-03 11:00:00
804,5.5,100,122.0,8.0,17.0,114.0,3.1,0.2,2026-02-03 12:00:00
805,5.9,71,145.0,14.0,26.6,131.0,3.9,0.3,2026-02-03 13:00:00
806,6.6,88,323.0,167.0,312.2,156.0,5.7,0.2,2026-02-03 14:00:00
807,7.3,82,160.0,9.0,18.2,151.0,6.2,0.0,2026-02-03 15:00:00
808,7.4,100,149.0,16.0,39.4,133.0,7.2,0.0,2026-02-03 16:00:00
809,6.5,96,73.0,0.0,0.0,73.0,9.9,0.0,2026-02-03 17:00:00
810,5.7,84,23.0,0.0,0.0,23.0,7.0,0.0,2026-02-03 18:00:00
811,5.4,100,0.0,0.0,0.0,0.0,5.8,0.0,2026-02-03 19:00:00
812,5.1,100,0.0,0.0,0.0,0.0,6.0,0.0,2026-02-03 20:00:00
813,4.3,98,0.0,0.0,0.0,0.0,3.8,0.0,2026-02-03 21:00:00
814,4.5,80,0.0,0.0,0.0,0.0,4.0,0.0,2026-02-03 22:00:00
815,3.8,60,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-03 23:00:00
816,3.3,12,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-04 00:00:00
817,2.7,16,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-04 01:00:00
818,2.5,11,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-04 02:00:00
819,1.8,100,0.0,0.0,0.0,0.0,0.7,0.0,2026-02-04 03:00:00
820,1.3,99,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-04 04:00:00
821,0.7,98,0.0,0.0,0.0,0.0,0.5,0.0,2026-02-04 05:00:00
822,0.2,97,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-04 06:00:00
823,-0.2,90,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-04 07:00:00
824,-0.2,67,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-04 08:00:00
825,0.7,99,39.0,16.0,166.3,23.0,0.8,0.0,2026-02-04 09:00:00
826,3.3,100,175.0,102.0,434.9,73.0,2.5,0.0,2026-02-04 10:00:00
827,5.9,100,319.0,213.0,570.0,106.0,3.8,0.0,2026-02-04 11:00:00
828,8.2,98,415.0,270.0,568.4,145.0,3.9,0.0,2026-02-04 12:00:00
829,10.2,100,481.0,342.0,643.5,139.0,4.6,0.0,2026-02-04 13:00:00
830,11.9,100,483.0,317.0,587.7,166.0,5.7,0.0,2026-02-04 14:00:00
831,12.8,100,432.0,271.0,544.0,161.0,5.4,0.0,2026-02-04 15:00:00
832,12.5,100,249.0,53.0,129.1,196.0,8.2,0.0,2026-02-04 16:00:00
833,11.3,100,127.0,5.0,17.7,122.0,6.7,0.0,2026-02-04 17:00:00
834,9.4,100,58.0,5.0,40.4,53.0,5.2,0.0,2026-02-04 18:00:00
835,7.8,100,1.0,0.0,0.0,1.0,1.1,0.0,2026-02-04 19:00:00
836,6.6,100,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-04 20:00:00
837,6.2,100,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-04 21:00:00
838,6.3,100,0.0,0.0,0.0,0.0,1.7,0.0,2026-02-04 22:00:00
839,6.0,90,0.0,0.0,0.0,0.0,1.9,0.0,2026-02-04 23:00:00
840,5.5,54,0.0,0.0,0.0,0.0,2.2,0.0,2026-02-05 00:00:00
841,4.9,98,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-05 01:00:00
842,4.6,98,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-05 02:00:00
843,4.9,96,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-05 03:00:00
844,5.2,88,0.0,0.0,0.0,0.0,2.5,0.0,2026-02-05 04:00:00
845,5.1,78,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-05 05:00:00
846,4.8,100,0.0,0.0,0.0,0.0,1.7,0.0,2026-02-05 06:00:00
847,4.8,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-05 07:00:00
848,5.4,100,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-05 08:00:00
849,6.8,100,28.0,2.0,20.4,26.0,1.8,0.0,2026-02-05 09:00:00
850,9.1,100,123.0,22.0,92.3,101.0,4.4,0.0,2026-02-05 10:00:00
851,11.7,100,243.0,77.0,203.9,166.0,3.8,0.0,2026-02-05 11:00:00
852,14.2,100,315.0,95.0,198.2,220.0,4.0,0.0,2026-02-05 12:00:00
853,15.4,100,288.0,51.0,95.2,237.0,2.6,0.0,2026-02-05 13:00:00
854,16.2,100,297.0,79.0,145.3,218.0,6.6,0.0,2026-02-05 14:00:00
855,16.3,100,289.0,62.0,123.3,227.0,5.8,0.0,2026-02-05 15:00:00
856,15.5,100,161.0,7.0,16.9,154.0,4.1,0.0,2026-02-05 16:00:00
857,13.8,100,61.0,0.0,0.0,61.0,4.9,0.0,2026-02-05 17:00:00
858,12.1,100,22.0,0.0,0.0,22.0,5.7,0.0,2026-02-05 18:00:00
859,10.9,100,0.0,0.0,0.0,0.0,8.3,0.1,2026-02-05 19:00:00
860,10.1,100,0.0,0.0,0.0,0.0,6.4,0.0,2026-02-05 20:00:00
861,10.3,100,0.0,0.0,0.0,0.0,4.0,0.0,2026-02-05 21:00:00
862,10.8,100,0.0,0.0,0.0,0.0,7.5,0.3,2026-02-05 22:00:00
863,10.4,100,0.0,0.0,0.0,0.0,13.1,0.4,2026-02-05 23:00:00
864,9.9,100,0.0,0.0,0.0,0.0,10.5,0.5,2026-02-06 00:00:00
865,9.8,100,0.0,0.0,0.0,0.0,9.0,0.3,2026-02-06 01:00:00
866,10.4,100,0.0,0.0,0.0,0.0,7.8,0.0,2026-02-06 02:00:00
867,10.3,100,0.0,0.0,0.0,0.0,6.0,0.0,2026-02-06 03:00:00
868,11.3,100,0.0,0.0,0.0,0.0,8.3,0.1,2026-02-06 04:00:00
869,11.0,100,0.0,0.0,0.0,0.0,8.3,0.0,2026-02-06 05:00:00
870,10.1,100,0.0,0.0,0.0,0.0,5.8,0.0,2026-02-06 06:00:00
871,9.4,100,0.0,0.0,0.0,0.0,4.3,0.0,2026-02-06 07:00:00
872,9.3,100,0.0,0.0,0.0,0.0,4.4,0.0,2026-02-06 08:00:00
873,10.4,100,18.0,0.0,0.0,18.0,4.0,0.0,2026-02-06 09:00:00
874,12.1,100,96.0,12.0,49.6,84.0,2.8,0.0,2026-02-06 10:00:00
875,12.1,100,59.0,0.0,0.0,59.0,1.3,0.0,2026-02-06 11:00:00
876,14.1,100,221.0,51.0,105.5,170.0,2.2,0.0,2026-02-06 12:00:00
877,15.0,94,287.0,107.0,198.0,180.0,4.7,0.0,2026-02-06 13:00:00
878,15.5,66,369.0,183.0,333.7,186.0,4.1,0.0,2026-02-06 14:00:00
879,16.3,70,422.0,287.0,565.9,135.0,4.1,0.0,2026-02-06 15:00:00
880,16.6,18,291.0,186.0,443.5,105.0,4.5,0.0,2026-02-06 16:00:00
881,16.2,8,222.0,140.0,480.8,82.0,4.7,0.0,2026-02-06 17:00:00
882,13.8,93,79.0,40.0,304.9,39.0,5.8,0.0,2026-02-06 18:00:00
883,11.4,100,2.0,0.0,0.0,2.0,5.3,0.0,2026-02-06 19:00:00
884,10.0,100,0.0,0.0,0.0,0.0,4.6,0.0,2026-02-06 20:00:00
885,10.0,100,0.0,0.0,0.0,0.0,2.2,0.0,2026-02-06 21:00:00
886,9.2,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-06 22:00:00
887,9.3,100,0.0,0.0,0.0,0.0,3.6,0.0,2026-02-06 23:00:00
888,8.8,100,0.0,0.0,0.0,0.0,2.2,0.0,2026-02-07 00:00:00
889,9.2,100,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-07 01:00:00
890,9.0,100,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-07 02:00:00
891,10.8,100,0.0,0.0,0.0,0.0,1.9,0.0,2026-02-07 03:00:00
892,10.4,100,0.0,0.0,0.0,0.0,2.2,0.1,2026-02-07 04:00:00
893,10.2,100,0.0,0.0,0.0,0.0,1.5,0.4,2026-02-07 05:00:00
894,10.0,100,0.0,0.0,0.0,0.0,0.4,0.9,2026-02-07 06:00:00
895,9.8,100,0.0,0.0,0.0,0.0,1.2,1.5,2026-02-07 07:00:00
896,9.5,100,0.0,0.0,0.0,0.0,3.2,0.9,2026-02-07 08:00:00
897,10.4,100,5.0,0.0,0.0,5.0,3.3,2.6,2026-02-07 09:00:00
898,11.2,93,67.0,3.0,12.2,64.0,6.0,0.0,2026-02-07 10:00:00
899,13.7,24,299.0,168.0,435.4,131.0,6.1,0.0,2026-02-07 11:00:00
900,15.6,55,413.0,298.0,610.9,115.0,6.7,0.0,2026-02-07 12:00:00
901,14.0,66,365.0,234.0,429.6,131.0,13.5,0.5,2026-02-07 13:00:00
902,14.3,52,256.0,84.0,151.9,172.0,8.6,0.0,2026-02-07 14:00:00
903,14.1,41,324.0,159.0,310.8,165.0,11.7,0.0,2026-02-07 15:00:00
904,14.1,99,242.0,114.0,269.0,128.0,9.5,0.1,2026-02-07 16:00:00
905,12.0,68,110.0,24.0,81.2,86.0,5.6,1.2,2026-02-07 17:00:00
906,11.1,99,24.0,0.0,0.0,24.0,5.1,0.7,2026-02-07 18:00:00
907,10.1,97,0.0,0.0,0.0,0.0,8.4,2.4,2026-02-07 19:00:00
908,9.4,100,0.0,0.0,0.0,0.0,7.9,3.0,2026-02-07 20:00:00
909,10.3,99,0.0,0.0,0.0,0.0,1.8,1.0,2026-02-07 21:00:00
910,10.0,100,0.0,0.0,0.0,0.0,2.0,0.9,2026-02-07 22:00:00
911,9.8,100,0.0,0.0,0.0,0.0,1.0,0.4,2026-02-07 23:00:00
912,9.6,94,0.0,0.0,0.0,0.0,3.1,0.5,2026-02-08 00:00:00
913,9.5,99,0.0,0.0,0.0,0.0,3.1,0.2,2026-02-08 01:00:00
914,9.2,50,0.0,0.0,0.0,0.0,2.7,0.2,2026-02-08 02:00:00
915,9.0,64,0.0,0.0,0.0,0.0,2.4,0.1,2026-02-08 03:00:00
916,9.0,34,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-08 04:00:00
917,7.9,91,0.0,0.0,0.0,0.0,2.4,0.0,2026-02-08 05:00:00
918,8.1,100,0.0,0.0,0.0,0.0,2.0,1.9,2026-02-08 06:00:00
919,8.3,96,0.0,0.0,0.0,0.0,0.6,2.7,2026-02-08 07:00:00
920,7.8,98,0.0,0.0,0.0,0.0,2.1,1.9,2026-02-08 08:00:00
921,8.8,100,28.0,5.0,48.1,23.0,1.5,0.6,2026-02-08 09:00:00
922,9.2,100,74.0,4.0,16.0,70.0,3.4,1.6,2026-02-08 10:00:00
923,9.8,100,102.0,8.0,20.5,94.0,2.7,1.1,2026-02-08 11:00:00
924,10.7,100,169.0,16.0,32.5,153.0,3.6,0.4,2026-02-08 12:00:00
