sira,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
1450,10.5,96,253.0,125.0,355.5,128.0,3.3,0.0,2019-03-02 10:00:00
1451,12.8,98,298.0,116.0,234.6,182.0,1.5,0.1,2019-03-02 11:00:00
1452,13.1,98,222.0,23.0,38.5,199.0,4.8,0.0,2019-03-02 12:00:00
1453,12.9,97,242.0,45.0,68.7,197.0,5.9,0.1,2019-03-02 13:00:00
1454,12.9,99,261.0,54.0,81.6,207.0,5.3,0.0,2019-03-02 14:00:00
1455,11.3,99,219.0,34.0,55.0,185.0,2.9,0.0,2019-03-02 15:00:00
1456,11.2,100,135.0,0.0,0.0,135.0,4.8,0.3,2019-03-02 16:00:00
1457,10.0,98,83.0,4.0,10.2,79.0,5.1,0.9,2019-03-02 17:00:00
1458,8.6,92,50.0,8.0,35.1,42.0,3.3,0.9,2019-03-02 18:00:00
1459,7.0,60,16.0,3.0,34.0,13.0,5.2,0.1,2019-03-02 19:00:00
1460,6.9,75,0.0,0.0,0.0,0.0,7.0,0.0,2019-03-02 20:00:00
1461,5.7,98,0.0,0.0,0.0,0.0,8.4,0.1,2019-03-02 21:00:00
1462,5.2,94,0.0,0.0,0.0,0.0,6.4,0.1,2019-03-02 22:00:00
1463,5.2,98,0.0,0.0,0.0,0.0,4.9,0.1,2019-03-02 23:00:00
1464,5.1,100,0.0,0.0,0.0,0.0,4.1,0.2,2019-03-03 00:00:00
1465,5.0,100,0.0,0.0,0.0,0.0,3.8,0.2,2019-03-03 01:00:00
1466,4.8,100,0.0,0.0,0.0,0.0,4.9,0.1,2019-03-03 02:00:00
1467,5.0,99,0.0,0.0,0.0,0.0,5.9,0.1,2019-03-03 03:00:00
1468,4.8,100,0.0,0.0,0.0,0.0,6.3,0.1,2019-03-03 04:00:00
1469,4.6,100,0.0,0.0,0.0,0.0,5.2,0.1,2019-03-03 05:00:00
1470,4.4,100,0.0,0.0,0.0,0.0,4.7,0.1,2019-03-03 06:00:00
1471,4.2,100,0.0,0.0,0.0,0.0,4.3,0.1,2019-03-03 07:00:00
1472,4.2,100,2.0,0.0,0.0,2.0,4.7,0.0,2019-03-03 08:00:00
1473,4.4,100,42.0,5.0,27.1,37.0,5.9,0.0,2019-03-03 09:00:00
1474,4.9,100,101.0,20.0,56.1,81.0,4.7,0.0,2019-03-03 10:00:00
1475,5.3,100,137.0,27.0,54.0,110.0,2.9,0.0,2019-03-03 11:00:00
1476,6.1,100,227.0,46.0,76.3,181.0,3.3,0.0,2019-03-03 12:00:00
1477,6.7,100,241.0,18.0,27.3,223.0,5.5,0.0,2019-03-03 13:00:00
1478,6.6,100,210.0,31.0,46.5,179.0,6.6,0.0,2019-03-03 14:00:00
1479,6.7,100,258.0,30.0,48.2,228.0,8.4,0.0,2019-03-03 15:00:00
1480,6.6,100,195.0,28.0,52.7,167.0,8.4,0.0,2019-03-03 16:00:00
1481,5.9,97,98.0,20.0,50.3,78.0,7.2,0.0,2019-03-03 17:00:00
1482,5.4,96,57.0,8.0,34.5,49.0,6.1,0.0,2019-03-03 18:00:00
1483,5.0,92,7.0,0.0,0.0,7.0,3.0,0.0,2019-03-03 19:00:00
1484,4.7,95,0.0,0.0,0.0,0.0,2.9,0.0,2019-03-03 20:00:00
1485,4.8,95,0.0,0.0,0.0,0.0,1.4,0.0,2019-03-03 21:00:00
1486,4.1,95,0.0,0.0,0.0,0.0,1.6,0.0,2019-03-03 22:00:00
1487,4.0,94,0.0,0.0,0.0,0.0,1.5,0.0,2019-03-03 23:00:00
1488,3.7,91,0.0,0.0,0.0,0.0,2.1,0.0,2019-03-04 00:00:00
1489,3.6,89,0.0,0.0,0.0,0.0,2.1,0.0,2019-03-04 01:00:00
1490,3.4,90,0.0,0.0,0.0,0.0,2.2,0.0,2019-03-04 02:00:00
1491,3.6,88,0.0,0.0,0.0,0.0,2.5,0.0,2019-03-04 03:00:00
1492,3.4,76,0.0,0.0,0.0,0.0,2.2,0.0,2019-03-04 04:00:00
1493,3.3,70,0.0,0.0,0.0,0.0,2.8,0.0,2019-03-04 05:00:00
1494,2.6,56,0.0,0.0,0.0,0.0,3.3,0.0,2019-03-04 06:00:00
1495,2.1,56,0.0,0.0,0.0,0.0,2.8,0.0,2019-03-04 07:00:00
1496,2.4,65,6.0,1.0,14.8,5.0,2.4,0.0,2019-03-04 08:00:00
1497,3.5,66,64.0,27.0,142.5,37.0,2.9,0.0,2019-03-04 09:00:00
1498,4.2,63,172.0,86.0,237.5,86.0,1.6,0.0,2019-03-04 10:00:00
1499,5.2,55,315.0,178.0,352.5,137.0,1.1,0.0,2019-03-04 11:00:00
1500,6.3,33,487.0,309.0,508.0,178.0,0.8,0.0,2019-03-04 12:00:00
1501,7.7,18,587.0,360.0,541.2,227.0,2.2,0.0,2019-03-04 13:00:00
1502,9.4,17,631.0,445.0,662.5,186.0,4.0,0.0,2019-03-04 14:00:00
1503,10.1,33,616.0,475.0,757.1,141.0,1.4,0.0,2019-03-04 15:00:00
1504,10.6,0,513.0,394.0,736.1,119.0,1.4,0.0,2019-03-04 16:00:00
1505,10.4,0,361.0,261.0,649.8,100.0,0.4,0.0,2019-03-04 17:00:00
1506,9.9,0,180.0,109.0,462.5,71.0,0.8,0.0,2019-03-04 18:00:00
1507,6.3,0,30.0,11.0,119.4,19.0,7.4,0.0,2019-03-04 19:00:00
1508,5.0,0,0.0,0.0,0.0,0.0,6.4,0.0,2019-03-04 20:00:00
1509,5.8,0,0.0,0.0,0.0,0.0,2.6,0.0,2019-03-04 21:00:00
1510,5.3,0,0.0,0.0,0.0,0.0,3.2,0.0,2019-03-04 22:00:00
1511,4.8,0,0.0,0.0,0.0,0.0,3.7,0.0,2019-03-04 23:00:00
1512,3.7,0,0.0,0.0,0.0,0.0,0.5,0.0,2019-03-05 00:00:00
1513,2.4,0,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-05 01:00:00
1514,1.4,1,0.0,0.0,0.0,0.0,4.4,0.0,2019-03-05 02:00:00
1515,1.1,100,0.0,0.0,0.0,0.0,2.3,0.0,2019-03-05 03:00:00
1516,0.7,100,0.0,0.0,0.0,0.0,2.6,0.0,2019-03-05 04:00:00
1517,0.6,100,0.0,0.0,0.0,0.0,1.8,0.0,2019-03-05 05:00:00
1518,0.8,100,0.0,0.0,0.0,0.0,3.2,0.0,2019-03-05 06:00:00
1519,1.0,81,0.0,0.0,0.0,0.0,1.9,0.0,2019-03-05 07:00:00
1520,1.2,56,13.0,4.0,57.0,9.0,3.5,0.0,2019-03-05 08:00:00
1521,4.1,49,139.0,77.0,395.5,62.0,3.2,0.0,2019-03-05 09:00:00
1522,8.9,70,323.0,224.0,609.8,99.0,4.6,0.0,2019-03-05 10:00:00
1523,12.7,80,486.0,357.0,699.7,129.0,6.2,0.0,2019-03-05 11:00:00
1524,15.1,75,586.0,402.0,655.2,184.0,3.6,0.0,2019-03-05 12:00:00
1525,16.9,84,671.0,514.0,766.9,157.0,2.2,0.0,2019-03-05 13:00:00
1526,18.1,40,682.0,529.0,781.9,153.0,5.9,0.0,2019-03-05 14:00:00
1527,18.9,36,634.0,503.0,795.8,131.0,8.4,0.0,2019-03-05 15:00:00
1528,18.6,0,526.0,408.0,756.0,118.0,7.4,0.0,2019-03-05 16:00:00
1529,18.3,0,368.0,268.0,660.4,100.0,3.4,0.0,2019-03-05 17:00:00
1530,17.9,0,185.0,113.0,471.6,72.0,1.1,0.0,2019-03-05 18:00:00
1531,15.9,0,32.0,12.0,127.5,20.0,6.9,0.0,2019-03-05 19:00:00
1532,12.9,0,0.0,0.0,0.0,0.0,7.2,0.0,2019-03-05 20:00:00
1533,12.5,0,0.0,0.0,0.0,0.0,2.9,0.0,2019-03-05 21:00:00
1534,11.1,26,0.0,0.0,0.0,0.0,4.4,0.0,2019-03-05 22:00:00
1535,9.5,58,0.0,0.0,0.0,0.0,4.1,0.0,2019-03-05 23:00:00
1536,7.3,21,0.0,0.0,0.0,0.0,5.4,0.0,2019-03-06 00:00:00
1537,6.1,94,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-06 01:00:00
1538,4.4,55,0.0,0.0,0.0,0.0,6.4,0.0,2019-03-06 02:00:00
1539,5.0,89,0.0,0.0,0.0,0.0,4.8,0.0,2019-03-06 03:00:00
1540,5.4,97,0.0,0.0,0.0,0.0,3.6,0.0,2019-03-06 04:00:00
1541,5.1,96,0.0,0.0,0.0,0.0,3.3,0.0,2019-03-06 05:00:00
1542,4.2,83,0.0,0.0,0.0,0.0,3.2,0.0,2019-03-06 06:00:00
1543,3.7,89,0.0,0.0,0.0,0.0,3.6,0.0,2019-03-06 07:00:00
1544,4.9,96,9.0,1.0,13.7,8.0,3.8,0.0,2019-03-06 08:00:00
1545,7.0,97,50.0,4.0,20.0,46.0,4.3,0.0,2019-03-06 09:00:00
1546,10.1,95,160.0,25.0,67.1,135.0,2.4,0.0,2019-03-06 10:00:00
1547,12.4,99,237.0,82.0,159.1,155.0,1.1,0.1,2019-03-06 11:00:00
1548,11.6,100,113.0,10.0,16.2,103.0,6.9,0.5,2019-03-06 12:00:00
1549,10.4,93,116.0,0.0,0.0,116.0,6.8,0.7,2019-03-06 13:00:00
1550,10.7,100,190.0,45.0,66.0,145.0,2.1,1.3,2019-03-06 14:00:00
1551,10.1,100,89.0,3.0,4.7,86.0,5.4,0.9,2019-03-06 15:00:00
1552,9.8,98,69.0,1.0,1.8,68.0,7.6,0.2,2019-03-06 16:00:00
1553,9.8,100,86.0,3.0,7.3,83.0,5.0,1.0,2019-03-06 17:00:00
1554,9.3,87,31.0,1.0,4.1,30.0,4.5,1.0,2019-03-06 18:00:00
1555,8.1,81,14.0,3.0,31.2,11.0,2.1,1.0,2019-03-06 19:00:00
1556,6.6,100,0.0,0.0,0.0,0.0,3.2,1.6,2019-03-06 20:00:00
1557,7.2,94,0.0,0.0,0.0,0.0,1.6,1.6,2019-03-06 21:00:00
1558,6.9,99,0.0,0.0,0.0,0.0,3.3,0.8,2019-03-06 22:00:00
1559,6.5,98,0.0,0.0,0.0,0.0,6.6,0.7,2019-03-06 23:00:00
1560,8.7,53,0.0,0.0,0.0,0.0,2.7,0.6,2019-03-07 00:00:00
1561,6.1,100,0.0,0.0,0.0,0.0,4.3,1.8,2019-03-07 01:00:00
1562,7.7,8,0.0,0.0,0.0,0.0,3.4,0.5,2019-03-07 02:00:00
1563,5.6,3,0.0,0.0,0.0,0.0,3.7,0.0,2019-03-07 03:00:00
1564,4.2,24,0.0,0.0,0.0,0.0,6.8,0.0,2019-03-07 04:00:00
1565,3.7,40,0.0,0.0,0.0,0.0,6.4,0.1,2019-03-07 05:00:00
1566,3.5,13,0.0,0.0,0.0,0.0,5.5,0.0,2019-03-07 06:00:00
1567,5.3,6,0.0,0.0,0.0,0.0,4.1,0.0,2019-03-07 07:00:00
1568,5.1,4,16.0,5.0,66.2,11.0,2.3,0.0,2019-03-07 08:00:00
1569,7.2,5,147.0,81.0,394.5,66.0,1.9,0.0,2019-03-07 09:00:00
1570,9.7,4,337.0,240.0,634.8,97.0,2.6,0.0,2019-03-07 10:00:00
1571,11.2,1,506.0,388.0,745.0,118.0,3.1,0.0,2019-03-07 11:00:00
1572,12.6,0,633.0,499.0,799.8,134.0,1.4,0.0,2019-03-07 12:00:00
1573,13.8,43,705.0,565.0,830.4,140.0,1.5,0.0,2019-03-07 13:00:00
1574,14.6,90,715.0,577.0,840.8,138.0,1.5,0.0,2019-03-07 14:00:00
1575,15.4,87,622.0,441.0,687.7,181.0,3.2,0.0,2019-03-07 15:00:00
1576,15.3,16,541.0,420.0,765.8,121.0,4.1,0.0,2019-03-07 16:00:00
1577,14.6,64,378.0,270.0,652.0,108.0,5.8,0.0,2019-03-07 17:00:00
1578,12.4,54,191.0,109.0,440.5,82.0,5.7,0.0,2019-03-07 18:00:00
1579,7.8,65,35.0,11.0,112.2,24.0,8.3,0.0,2019-03-07 19:00:00
1580,10.5,71,0.0,0.0,0.0,0.0,3.6,0.0,2019-03-07 20:00:00
1581,8.5,49,0.0,0.0,0.0,0.0,1.9,0.0,2019-03-07 21:00:00
1582,6.2,7,0.0,0.0,0.0,0.0,3.2,0.0,2019-03-07 22:00:00
1583,4.6,35,0.0,0.0,0.0,0.0,4.7,0.0,2019-03-07 23:00:00
1584,3.7,78,0.0,0.0,0.0,0.0,5.0,0.0,2019-03-08 00:00:00
1585,3.3,84,0.0,0.0,0.0,0.0,5.6,0.0,2019-03-08 01:00:00
1586,3.4,61,0.0,0.0,0.0,0.0,6.1,0.0,2019-03-08 02:00:00
1587,4.1,14,0.0,0.0,0.0,0.0,6.2,0.0,2019-03-08 03:00:00
1588,4.4,40,0.0,0.0,0.0,0.0,5.6,0.0,2019-03-08 04:00:00
1589,4.6,36,0.0,0.0,0.0,0.0,5.2,0.0,2019-03-08 05:00:00
1590,4.8,48,0.0,0.0,0.0,0.0,5.2,0.0,2019-03-08 06:00:00
1591,5.0,42,0.0,0.0,0.0,0.0,4.8,0.0,2019-03-08 07:00:00
1592,4.8,68,18.0,5.0,63.9,13.0,4.7,0.0,2019-03-08 08:00:00
1593,7.9,5,152.0,85.0,403.4,67.0,3.0,0.0,2019-03-08 09:00:00
1594,12.1,4,334.0,235.0,612.9,99.0,3.4,0.0,2019-03-08 10:00:00
1595,15.3,0,499.0,381.0,724.1,118.0,2.9,0.0,2019-03-08 11:00:00
1596,17.6,0,622.0,493.0,783.6,129.0,2.3,0.0,2019-03-08 12:00:00
1597,19.0,0,691.0,556.0,811.2,135.0,3.1,0.0,2019-03-08 13:00:00
1598,19.5,0,699.0,564.0,816.1,135.0,3.6,0.0,2019-03-08 14:00:00
1599,20.5,0,645.0,515.0,797.3,130.0,1.8,0.0,2019-03-08 15:00:00
1600,20.4,0,533.0,414.0,748.9,119.0,3.3,0.0,2019-03-08 16:00:00
1601,19.5,26,375.0,273.0,652.7,102.0,4.1,0.0,2019-03-08 17:00:00
1602,16.4,0,193.0,118.0,469.4,75.0,6.2,0.0,2019-03-08 18:00:00
1603,11.1,0,37.0,15.0,150.0,22.0,10.0,0.0,2019-03-08 19:00:00
1604,9.1,2,0.0,0.0,0.0,0.0,8.4,0.0,2019-03-08 20:00:00
1605,8.1,0,0.0,0.0,0.0,0.0,8.2,0.0,2019-03-08 21:00:00
1606,9.3,0,0.0,0.0,0.0,0.0,6.6,0.0,2019-03-08 22:00:00
1607,8.7,0,0.0,0.0,0.0,0.0,5.6,0.0,2019-03-08 23:00:00
1608,8.4,7,0.0,0.0,0.0,0.0,5.0,0.0,2019-03-09 00:00:00
1609,8.0,7,0.0,0.0,0.0,0.0,4.3,0.0,2019-03-09 01:00:00
1610,7.7,81,0.0,0.0,0.0,0.0,4.0,0.0,2019-03-09 02:00:00
1611,8.3,98,0.0,0.0,0.0,0.0,3.7,0.0,2019-03-09 03:00:00
1612,8.6,99,0.0,0.0,0.0,0.0,3.6,0.0,2019-03-09 04:00:00
1613,8.8,96,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-09 05:00:00
1614,8.6,89,0.0,0.0,0.0,0.0,2.9,0.0,2019-03-09 06:00:00
1615,8.4,89,0.0,0.0,0.0,0.0,3.7,0.0,2019-03-09 07:00:00
1616,8.5,95,18.0,3.0,37.0,15.0,4.3,0.0,2019-03-09 08:00:00
1617,10.2,95,134.0,47.0,217.5,87.0,2.7,0.0,2019-03-09 09:00:00
1618,13.8,95,302.0,168.0,432.0,134.0,3.2,0.0,2019-03-09 10:00:00
1619,16.7,96,451.0,262.0,492.9,189.0,1.6,0.0,2019-03-09 11:00:00
1620,19.2,96,602.0,429.0,676.3,173.0,2.3,0.0,2019-03-09 12:00:00
1621,20.5,98,665.0,468.0,677.8,197.0,2.6,0.0,2019-03-09 13:00:00
1622,21.1,90,667.0,455.0,653.8,212.0,1.8,0.0,2019-03-09 14:00:00
1623,21.9,89,631.0,469.0,721.0,162.0,4.2,0.0,2019-03-09 15:00:00
1624,21.6,80,529.0,400.0,717.9,129.0,6.4,0.0,2019-03-09 16:00:00
1625,20.8,37,372.0,265.0,627.5,107.0,6.6,0.0,2019-03-09 17:00:00
1626,17.7,48,191.0,112.0,438.8,79.0,5.8,0.0,2019-03-09 18:00:00
1627,16.4,99,37.0,13.0,127.6,24.0,5.6,0.0,2019-03-09 19:00:00
1628,14.8,98,0.0,0.0,0.0,0.0,3.5,0.0,2019-03-09 20:00:00
1629,14.1,95,0.0,0.0,0.0,0.0,3.3,0.0,2019-03-09 21:00:00
1630,13.1,94,0.0,0.0,0.0,0.0,2.7,0.0,2019-03-09 22:00:00
1631,12.2,78,0.0,0.0,0.0,0.0,4.4,0.0,2019-03-09 23:00:00
1632,11.5,82,0.0,0.0,0.0,0.0,3.1,0.0,2019-03-10 00:00:00
1633,10.5,80,0.0,0.0,0.0,0.0,3.3,0.0,2019-03-10 01:00:00
1634,9.2,78,0.0,0.0,0.0,0.0,3.7,0.0,2019-03-10 02:00:00
1635,10.1,89,0.0,0.0,0.0,0.0,4.7,0.0,2019-03-10 03:00:00
1636,9.1,0,0.0,0.0,0.0,0.0,4.2,0.0,2019-03-10 04:00:00
1637,8.2,0,0.0,0.0,0.0,0.0,3.1,0.0,2019-03-10 05:00:00
1638,7.7,0,0.0,0.0,0.0,0.0,3.3,0.0,2019-03-10 06:00:00
1639,5.1,0,0.0,0.0,0.0,0.0,5.1,0.0,2019-03-10 07:00:00
1640,6.5,0,21.0,7.0,83.6,14.0,3.6,0.0,2019-03-10 08:00:00
1641,10.3,5,160.0,91.0,410.7,69.0,5.7,0.0,2019-03-10 09:00:00
1642,13.9,41,326.0,218.0,552.9,108.0,5.3,0.0,2019-03-10 10:00:00
1643,16.6,2,471.0,313.0,583.0,158.0,2.9,0.0,2019-03-10 11:00:00
1644,18.3,5,617.0,478.0,747.4,139.0,10.4,0.0,2019-03-10 12:00:00
1645,18.6,76,656.0,506.0,727.5,150.0,12.1,0.0,2019-03-10 13:00:00
1646,19.1,0,702.0,563.0,803.4,139.0,11.6,0.0,2019-03-10 14:00:00
1647,19.7,97,653.0,523.0,798.4,130.0,13.5,0.0,2019-03-10 15:00:00
1648,19.0,40,520.0,394.0,701.8,126.0,13.9,0.1,2019-03-10 16:00:00
1649,18.0,46,320.0,209.0,490.1,111.0,10.0,0.1,2019-03-10 17:00:00
1650,16.2,32,156.0,81.0,312.6,75.0,4.2,0.0,2019-03-10 18:00:00
1651,12.5,0,40.0,15.0,144.5,25.0,8.2,0.0,2019-03-10 19:00:00
1652,14.3,21,0.0,0.0,0.0,0.0,5.8,0.0,2019-03-10 20:00:00
1653,12.4,25,0.0,0.0,0.0,0.0,3.1,0.0,2019-03-10 21:00:00
1654,10.5,0,0.0,0.0,0.0,0.0,3.1,0.0,2019-03-10 22:00:00
1655,9.0,0,0.0,0.0,0.0,0.0,5.6,0.0,2019-03-10 23:00:00
1656,7.8,43,0.0,0.0,0.0,0.0,6.2,0.0,2019-03-11 00:00:00
1657,6.5,80,0.0,0.0,0.0,0.0,6.2,0.0,2019-03-11 01:00:00
1658,5.3,94,0.0,0.0,0.0,0.0,5.9,0.0,2019-03-11 02:00:00
1659,6.4,96,0.0,0.0,0.0,0.0,8.2,0.0,2019-03-11 03:00:00
1660,8.2,97,0.0,0.0,0.0,0.0,6.5,0.0,2019-03-11 04:00:00
1661,8.5,96,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-11 05:00:00
1662,9.0,67,0.0,0.0,0.0,0.0,2.9,0.0,2019-03-11 06:00:00
1663,8.8,69,0.0,0.0,0.0,0.0,1.9,0.0,2019-03-11 07:00:00
1664,9.0,80,22.0,5.0,57.8,17.0,4.1,0.0,2019-03-11 08:00:00
1665,11.4,58,159.0,79.0,348.0,80.0,3.2,0.0,2019-03-11 09:00:00
1666,15.3,81,337.0,214.0,535.4,123.0,3.4,0.0,2019-03-11 10:00:00
1667,18.1,66,493.0,336.0,619.7,157.0,4.8,0.0,2019-03-11 11:00:00
1668,20.1,65,621.0,459.0,711.9,162.0,3.2,0.0,2019-03-11 12:00:00
1669,21.0,56,695.0,536.0,765.2,159.0,8.0,0.0,2019-03-11 13:00:00
1670,21.3,69,705.0,554.0,785.2,151.0,10.8,0.0,2019-03-11 14:00:00
1671,21.8,53,631.0,457.0,692.9,174.0,9.4,0.0,2019-03-11 15:00:00
1672,21.1,77,528.0,386.0,682.3,142.0,9.7,0.0,2019-03-11 16:00:00
1673,19.3,78,346.0,191.0,443.7,155.0,9.4,0.0,2019-03-11 17:00:00
1674,16.7,32,170.0,63.0,239.6,107.0,5.0,0.0,2019-03-11 18:00:00
1675,16.3,20,41.0,14.0,132.4,27.0,4.3,0.0,2019-03-11 19:00:00
1676,14.8,35,0.0,0.0,0.0,0.0,2.5,0.0,2019-03-11 20:00:00
1677,13.5,31,0.0,0.0,0.0,0.0,1.8,0.0,2019-03-11 21:00:00
1678,12.8,25,0.0,0.0,0.0,0.0,2.4,0.0,2019-03-11 22:00:00
1679,12.4,21,0.0,0.0,0.0,0.0,3.4,0.0,2019-03-11 23:00:00
1680,11.8,29,0.0,0.0,0.0,0.0,2.7,0.0,2019-03-12 00:00:00
1681,9.8,22,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-12 01:00:00
1682,7.8,12,0.0,0.0,0.0,0.0,6.8,0.0,2019-03-12 02:00:00
1683,8.7,0,0.0,0.0,0.0,0.0,2.7,0.0,2019-03-12 03:00:00
1684,8.4,96,0.0,0.0,0.0,0.0,4.8,0.0,2019-03-12 04:00:00
1685,8.5,99,0.0,0.0,0.0,0.0,5.3,0.0,2019-03-12 05:00:00
1686,8.9,99,0.0,0.0,0.0,0.0,3.6,0.0,2019-03-12 06:00:00
1687,9.2,19,0.0,0.0,0.0,0.0,3.1,0.0,2019-03-12 07:00:00
1688,9.3,27,24.0,5.0,56.0,19.0,2.7,0.0,2019-03-12 08:00:00
1689,11.8,83,167.0,94.0,404.3,73.0,3.3,0.0,2019-03-12 09:00:00
1690,15.4,99,322.0,193.0,476.4,129.0,4.5,0.0,2019-03-12 10:00:00
1691,17.9,99,478.0,306.0,558.9,172.0,2.8,0.0,2019-03-12 11:00:00
1692,19.7,100,605.0,415.0,638.5,190.0,7.3,0.0,2019-03-12 12:00:00
1693,20.3,100,592.0,329.0,466.4,263.0,10.3,0.0,2019-03-12 13:00:00
1694,19.8,100,354.0,133.0,187.3,221.0,8.7,0.0,2019-03-12 14:00:00
1695,18.8,100,165.0,21.0,31.6,144.0,4.9,0.0,2019-03-12 15:00:00
1696,18.5,100,261.0,77.0,135.1,184.0,10.2,0.0,2019-03-12 16:00:00
1697,11.9,100,106.0,7.0,16.1,99.0,11.1,0.0,2019-03-12 17:00:00
1698,10.9,100,77.0,6.0,22.5,71.0,5.2,0.6,2019-03-12 18:00:00
1699,10.1,100,6.0,0.0,0.0,6.0,2.9,0.7,2019-03-12 19:00:00
1700,9.6,100,0.0,0.0,0.0,0.0,4.1,0.5,2019-03-12 20:00:00
1701,9.1,100,0.0,0.0,0.0,0.0,4.5,0.8,2019-03-12 21:00:00
1702,8.9,100,0.0,0.0,0.0,0.0,2.9,1.1,2019-03-12 22:00:00
1703,8.5,100,0.0,0.0,0.0,0.0,1.1,1.1,2019-03-12 23:00:00
1704,8.4,100,0.0,0.0,0.0,0.0,1.6,1.0,2019-03-13 00:00:00
1705,8.3,100,0.0,0.0,0.0,0.0,0.4,0.9,2019-03-13 01:00:00
1706,8.0,100,0.0,0.0,0.0,0.0,2.2,0.9,2019-03-13 02:00:00
1707,8.4,100,0.0,0.0,0.0,0.0,2.9,0.7,2019-03-13 03:00:00
1708,8.6,100,0.0,0.0,0.0,0.0,4.7,0.8,2019-03-13 04:00:00
1709,8.3,100,0.0,0.0,0.0,0.0,6.4,1.2,2019-03-13 05:00:00
1710,7.6,100,0.0,0.0,0.0,0.0,6.5,0.9,2019-03-13 06:00:00
1711,7.3,100,0.0,0.0,0.0,0.0,6.1,0.5,2019-03-13 07:00:00
1712,7.2,100,5.0,0.0,0.0,5.0,4.8,0.4,2019-03-13 08:00:00
1713,7.7,100,36.0,0.0,0.0,36.0,5.2,0.3,2019-03-13 09:00:00
1714,8.2,100,76.0,1.0,2.4,75.0,6.5,0.2,2019-03-13 10:00:00
1715,8.3,100,82.0,0.0,0.0,82.0,7.0,0.1,2019-03-13 11:00:00
1716,8.3,100,99.0,0.0,0.0,99.0,7.5,0.1,2019-03-13 12:00:00
1717,8.1,100,105.0,1.0,1.4,104.0,8.4,0.1,2019-03-13 13:00:00
1718,7.8,100,107.0,6.0,8.4,101.0,8.5,0.1,2019-03-13 14:00:00
1719,7.2,100,67.0,0.0,0.0,67.0,7.6,0.1,2019-03-13 15:00:00
1720,7.1,100,65.0,9.0,15.7,56.0,7.0,0.0,2019-03-13 16:00:00
1721,7.1,100,47.0,0.0,0.0,47.0,6.4,0.0,2019-03-13 17:00:00
1722,7.0,100,28.0,0.0,0.0,28.0,6.1,0.0,2019-03-13 18:00:00
1723,6.5,100,7.0,0.0,0.0,7.0,4.9,0.0,2019-03-13 19:00:00
1724,6.3,100,0.0,0.0,0.0,0.0,5.0,0.0,2019-03-13 20:00:00
1725,6.0,100,0.0,0.0,0.0,0.0,5.2,0.0,2019-03-13 21:00:00
1726,5.8,100,0.0,0.0,0.0,0.0,6.1,0.0,2019-03-13 22:00:00
1727,5.6,100,0.0,0.0,0.0,0.0,5.4,0.2,2019-03-13 23:00:00
1728,5.7,100,0.0,0.0,0.0,0.0,2.2,0.0,2019-03-14 00:00:00
1729,5.7,100,0.0,0.0,0.0,0.0,4.0,0.0,2019-03-14 01:00:00
1730,5.7,100,0.0,0.0,0.0,0.0,6.6,0.0,2019-03-14 02:00:00
1731,5.9,100,0.0,0.0,0.0,0.0,4.7,0.0,2019-03-14 03:00:00
1732,6.0,100,0.0,0.0,0.0,0.0,3.8,0.0,2019-03-14 04:00:00
1733,6.0,100,0.0,0.0,0.0,0.0,2.8,0.0,2019-03-14 05:00:00
1734,6.0,99,0.0,0.0,0.0,0.0,2.6,0.0,2019-03-14 06:00:00
1735,6.0,100,0.0,0.0,0.0,0.0,2.3,0.0,2019-03-14 07:00:00
1736,6.2,100,10.0,1.0,10.5,9.0,2.4,0.0,2019-03-14 08:00:00
1737,6.7,100,61.0,1.0,4.1,60.0,1.5,0.0,2019-03-14 09:00:00
1738,7.0,100,95.0,0.0,0.0,95.0,1.5,0.0,2019-03-14 10:00:00
1739,7.0,100,133.0,0.0,0.0,133.0,1.3,0.0,2019-03-14 11:00:00
1740,7.6,99,278.0,43.0,65.1,235.0,2.9,0.0,2019-03-14 12:00:00
1741,9.1,61,378.0,115.0,160.8,263.0,3.6,0.0,2019-03-14 13:00:00
1742,10.5,68,466.0,124.0,172.3,342.0,4.7,0.0,2019-03-14 14:00:00
1743,9.9,100,443.0,119.0,176.8,324.0,7.7,0.0,2019-03-14 15:00:00
1744,9.9,100,240.0,5.0,8.6,235.0,7.7,0.0,2019-03-14 16:00:00
1745,8.7,100,126.0,2.0,4.5,124.0,7.2,0.0,2019-03-14 17:00:00
1746,8.0,100,76.0,0.0,0.0,76.0,5.4,0.0,2019-03-14 18:00:00
1747,7.6,100,23.0,1.0,9.0,22.0,5.1,0.0,2019-03-14 19:00:00
1748,7.3,100,0.0,0.0,0.0,0.0,2.4,0.0,2019-03-14 20:00:00
1749,6.8,100,0.0,0.0,0.0,0.0,1.5,0.0,2019-03-14 21:00:00
1750,6.7,100,0.0,0.0,0.0,0.0,1.1,0.1,2019-03-14 22:00:00
1751,6.2,100,0.0,0.0,0.0,0.0,3.0,0.0,2019-03-14 23:00:00
